出表日期,報告年度,公司代號,公司名稱,範疇一排放量(噸CO2e),範疇一資料邊界,範疇一取得驗證,範疇二排放量(噸CO2e),範疇二資料邊界,範疇二取得驗證,範疇三排放量(噸CO2e),範疇三資料邊界,範疇三取得驗證,溫室氣體排放密集度(噸CO2e/單位),溫室氣體排放密集度單位,溫室氣體管理之策略、方法、目標
1111005,110,2206,三陽工業,10690.1092,三陽工業股份有限公司新竹廠,ISO 14064,23140.5936,三陽工業股份有限公司新竹廠,ISO 14064,6896.2453,三陽工業股份有限公司新竹廠,ISO 14064,0.0890,產品,"(一)企業對於因應氣候變遷或溫室氣體管理之策略
致力於溫室氣體盤查，確實掌握公司溫室氣體的排放狀況，提出溫室氣體減量的可行方案，
確實執行溫室氣體減量的工作計畫：恪遵政府法規、接軌國際環保及能源標準、持續推動
公司節能減碳文化，推出綠色低碳運輸載具，以多面向投入資源，朝2050年淨零碳排目標
邁進。
(二)企業溫室氣體排放量減量目標
為落實環安衛政策「提高設備使用效率、節約能資源、降低二氧化碳排放量」之承諾，持續
提高生產效率、改善設備使用效率、公用設施節能管理、降低能源使用成本等面向，全面性
的展開節能活動，110年共推動了21個改善主題，共節省電力1,361,550度/年，693,028
CO2e/年。
(三)企業溫室氣體排放量減量之預算與計畫
為落實公司環保政策、善盡企業社會責任及達成永續經營的理念，特別成立能源管理推進
小組，每年度由環安衛管理單位、廠務主管與能源管理員組成，從提高生產效率、改善
設備使用效率、公用設施節能管理、降低能源使用成本等，全面性的推進公司相關節能
活動。
(四)企業產品或服務帶給客戶或消費者之減碳效果
˙對應國際環保節能趨勢與政府之節能減碳政策，運用高水準研開發實力，持續積極發展
新能源與節能商品，開發二輪省能內燃機產品和二輪/四輪電動車產品。
˙為符合國內最新環保法規及歐洲市場之綠色法規要求(如：台灣環保標章、ISO 11469及
歐盟之REACH法規)，三陽工業制定「綠色零件管理作業辦法」，將公司內部、關係企業及
供應商於產品設計階段以及所生產之產品中使用之零件之有害物質成份制定管制辦法如
塗料於採購時要求廠商須符合環保標章之限用物質規定，其餘零件則於圖面中註記要求
須符合歐洲化學總署對REACH物質之要求並依法規向廠商進行物質調查。
˙零件回收設計要求：1.塑膠件之零件依ISO 11469規定標示回收標誌、2.依個機種產品
所制定之「回收設計說明手冊」，以利回收業者在廢棄回收作業時有所依循。
"
1111005,110,2207,和泰車,148.6000,母公司,N,1311.8000,母公司,N,,,N,2.5900,人,"(一)企業對於因應氣候變遷或溫室氣體管理之策略
和泰汽車於2018年建立資訊系統，用以紀錄各項溫室氣體排放數據。經分析溫室氣體總排放量中，
88%是來自於電力的使用，故範疇二的間接能源排放，為溫室氣體排放的主要來源，範疇一的排放量
在近三年則呈現穩定趨勢。不論是範疇一或二的排放量，於近三年的變化量最高僅在5%左右。此乃
由於在業務量增加的同時，和泰仍積極實施各項節能方案，使溫室氣體排放量，未因公司的規模
成長而有顯著的升高。從平均排放強度的持續降低趨勢的來看，亦代表和泰在能源使用效率上，
不斷提升與改善，致力減緩氣候變遷帶來的影響。
(二)企業溫室氣體排放量減量目標
自2019年起設定減量目標，以2019為基準年，設定3%為各年度之目標
(2020減少3%、2021減少6%、依此類推)
(三)企業溫室氣體排放量減量之預算與計畫
每年盤查節能機會點(最低標準為符合能源局之節能1%)，並排定導入計畫及編列預算
(例 : 2021年改善項目之一為實習廠老舊空調汰換，共花費約280萬元)
(四)企業產品或服務帶給客戶或消費者之減碳效果
提供消費者低耗能之車款(環保標章)及服務流程
"
1111005,110,2208,台船,,,N,,,N,,,N,,,
1111005,110,2211,長榮鋼,4291.0600,僅母公司,N,9646.8200,僅母公司,N,,,N,1.2000,百萬營業額,"(一)企業對於因應氣候變遷或溫室氣體管理之策略
一、原料碳費 : 如未來材料供應商國內商品加收碳費，材料所增加的成本100%轉嫁客戶。
二、強制申報:
新營廠：
1.2021年具體節能措施(燈具汰換、冰水主機年度保養、設備機具汰換)節省113,815kWh/年，相當於減少57.13513噸/年之碳當量。(註 : 碳當量之計算採用2020年台電係數。)
2.廠房出租屋頂提供設備商架設太陽能面板，於2018年3月完成安裝發電，租期20年，每2個月向設備商收租金，2021年度太陽能租金總收入約37.9萬元。
新竹廠：
1.廠房屋頂已經外租裝設太陽能板發電，2019年9月安裝完成，租期20年。
2.2021年節能措施廠房內照明加裝定時開關(-27740kWh/年)+廠外圍牆LED燈加裝自動點滅器(-1630kWh/年)，合計共(-29370kWh/年)，相當於減少14.74374噸/年之碳當量。(註 : 碳當量之計算採用2020年台電係數。)
三、熱帶氣旋
投保保險以轉嫁風險，目前公司已投保產險。
(二)企業溫室氣體排放量減量目標
本公司溫室氣體排放源主要來自範疇二之外部購電，故訂定每年節省1%之用電目標，以2021年為用電基準年逐步汰換高耗能製程機具，預計於2024年可累計節電共1,509 GJ外部購電電力。
(三)企業溫室氣體排放量減量之預算與計畫
【2021年溫室氣體排放量減量預算】
新營廠 :
2021年度節能項目產生之成本共2,900,200元。(設備汰換更新 : 含燈具汰換、冰水主機年度保養、機具汰換等)
新竹廠 :
2021年度節能項目產生之成本共30,000元。(含廠內照明加裝定時裝置、場外LED燈加裝自動點滅器)
【2021年溫室氣體排放量減量計畫】
本公司訂定每年節省1%之用電目標，以2021年為用電基準年逐步汰換高耗能製程機具，預計於2024年可累計節電共1,509 GJ外部購電電力。
(四)企業產品或服務帶給客戶或消費者之減碳效果
鑒於水泥在製造生產與用於營建時所產生的環保問題，以及RC鋼筋混凝土建築物在拆除重建時再利用有其困難，採用綠建築鋼結構逐漸成為建築發展趨勢。世界各國皆不斷發展以鋼材為建築物的基本原料，近20年來鋼結構已漸漸在世界各國成為重要綠建築與橋梁的主流。
　　
台灣營建署於2005年元月起在建築技術規則-增訂之綠建築專章中，更明確以建築法令要求十一層以上的建築物，其建築構造必須符合綠構造之標準，才能取得建造執照，以明確的建築法規來規範民間建築物朝結構輕量化發展，而鋼構造建築是最容易達成此建築法規要求的構造形式。
　　
國內之營建材料大量採用傳統之鋼筋混凝土，由於水泥之產製會產生大量的二氧化碳，而在先進國家則大量採用鋼結構，其二氧化碳之排放量相對較低。一般而言，鋼結構之二氧化碳排放量遠低於鋼筋混凝土之排放量，且耗能較低，因此鋼結構乃被認為是對地球環境影響最小的結構材料。再加上鋼鐵材料可以重新回爐再生的特性，在國外又被稱為綠色建築材料，或是綠色鋼結構(Green Steel)，因此在國外工業先進國家鋼結構已是土木建築的主流。
本公司將致力於節約資源、提高能源效率、節能減碳、以及資源回收再利用等方式，以友善環境。
"
1111005,110,2227,裕日車,162.3300,母公司,N,919.8700,母公司,N,,,N,2.8900,人均溫室氣體排放量 (公噸-CO2 e /人),
1111005,110,2228,劍麟,,,N,,,N,,,N,,,
1111005,110,2231,為升,,,N,,,N,,,N,,,"(一)企業對於因應氣候變遷或溫室氣體管理之策略
規劃於2023年依照SASB及TCFD準則對各類數據及風險進行盤查，取得相關數據及評估潛在風
險後再行擬定。
(二)企業溫室氣體排放量減量目標
尚未盤查，暫無資料。
(三)企業溫室氣體排放量減量之預算與計畫
尚未盤查，暫無資料。
(四)企業產品或服務帶給客戶或消費者之減碳效果
胎壓類產品能夠在車輛胎壓不足提醒駕駛人補充胎壓進而提升燃油效率，達到節能減碳的效
果。
"
1111005,110,2233,宇隆,,,N,,,N,,,N,,,"(一)企業對於因應氣候變遷或溫室氣體管理之策略
TURVO為響應全球2050年全球淨零碳排目標(Net Zero)，正加快建立應對機制，全面評估氣候相
關風險與機會。除了遵循國內外法規之要求，TURVO將2022年設為起始元年，以TCFD之架構，訂
定短、中、長期碳資產管理計畫，由總經理偕同高階主管共同監督並管理氣候議題相關風險與機
會，成立直屬推動小組並向董事會報告，方能永續保有與全球做生意的優勢及善盡企業公民的責
任。
(二)企業溫室氣體排放量減量目標
推動生產廠年度溫室氣體排放量年降目標。
(三)企業溫室氣體排放量減量之預算與計畫
規劃導入ISO14064及進行相關產品碳足跡盤查，藉由落實規劃、執行、查核和改善之循環管理體
系，持續改進及提升能資源使用效率，以達成溫室氣體排放減量目標。
(四)企業產品或服務帶給客戶或消費者之減碳效果
透過低碳排產品與服務，有助全球客戶或供應商減少他們的碳足跡。
"
1111005,110,2236,百達-KY,0.0000,包含合併財務報表之母子公司,N,2710.1200,包含合併財務報表之母子公司,N,,,N,0.0000,營業額,
1111005,110,2239,英利-KY,,,N,,,N,,,N,,,"(一)企業對於因應氣候變遷或溫室氣體管理之策略
本公司對於氣候變遷所造成的潛在風險與機會持續關注相關信息，並不定期的討論相關因應措施，如何減少和改善有害氣體的產生等以降低對大氣的損害。
(二)企業溫室氣體排放量減量目標
評估規劃中
(三)企業溫室氣體排放量減量之預算與計畫
目前無此項目之計算。
(四)企業產品或服務帶給客戶或消費者之減碳效果
評估規劃中
"
1111005,110,2241,艾姆勒,62.8600,母公司,N,5753.3900,母公司,N,,,N,0.0035,產品,"(一)企業對於因應氣候變遷或溫室氣體管理之策略
減少溫室氣體之排放程度，並積極推動各項節能減碳之措施。例如：持續汰換老舊耗能設備及裝設太陽能板等。
(二)企業溫室氣體排放量減量目標
以2021年為基準年，依每一年度核算之溫室氣體量，逐步進行減量，每年訂定減量目標。
(三)企業溫室氣體排放量減量之預算與計畫
目前將依「上市櫃公司永續發展路徑圖」之規定，進行溫室氣體盤查及外部檢驗計畫，並逐年進行各項目規劃及預算編列。
(四)企業產品或服務帶給客戶或消費者之減碳效果
環保、節能、安全為目前汽車市場之主流推動目標，近年世界各國也日趨重視減碳、零碳排載具之項目。
艾姆勒身為電動車、油電混合車產業鏈之一環，也積極配合各國之市場變動及法規政策目標。
"
1111005,110,2243,宏旭-KY,,,N,,,N,,,N,,,"(一)企業對於因應氣候變遷或溫室氣體管理之策略
1.持續推動文件表單電子化,降低紙張使用 2.宣導員工養成隨手關燈/關閉電源之習慣 3.鼓勵同仁多走樓梯 4.汰換耗能燈具,採用節能效能更佳之LED燈具 5.辦公大樓空調設備汰換為省電變頻,可有效節電
(二)企業溫室氣體排放量減量目標
持續倡導省水節電之美德/空調定溫等各項節能減碳措施,逐步邁向低碳綠色企業
(三)企業溫室氣體排放量減量之預算與計畫
1.提倡午休時段辦公室關燈節能1小時 2.設定空調溫度及時間控管,採開啟1小時暫停15分鐘之節電措施.
(四)企業產品或服務帶給客戶或消費者之減碳效果
避免產品過度包裝,浪費包材
"
1111005,110,2247,汎德永業,,,N,,,N,,,N,,,
1111005,110,2250,IKKA-KY,,,N,,,N,,,N,,,"(一)企業對於因應氣候變遷或溫室氣體管理之策略
1.持續推動文件表單電子化,降低紙張使用
2.宣導員工養成隨手關燈/關閉電源之習慣
3.鼓勵同仁多走樓梯
4.汰換耗能燈具,採用節能效能更佳之LED燈具
5.辦公大樓空調設備汰換為省電變頻,可有效節電
(二)企業溫室氣體排放量減量目標
持續倡導省水節電之美德/空調定溫等各項節能減碳措施,逐步邁向低碳綠色企業
(三)企業溫室氣體排放量減量之預算與計畫
1.提倡午休時段辦公室關燈節能1小時
2.設定空調溫度及時間控管,採開啟1小時暫停15分鐘之節電措施.
(四)企業產品或服務帶給客戶或消費者之減碳效果
避免產品過度包裝,浪費包材
"
1111005,110,2301,光寶科,10080.7100,"包含母公司與合併財報之部分子公司
光寶科技股份有限公司、光林智能科技股份有限公司、光寶電子(天津)有限公司、光寶網絡通訊(東莞)有限公司、光寶光電(常州)有限公司、光寶科技(常州)有限公司、光寶電子(東莞)有限公司、旭麗電子(東莞)有限公司、惠州市力信電子有限公司、光寶電子(廣州)有限公司、建興光電科技(北海)有限公司、敦揚(廣州)汽車電子有限公司、LITE-ON VIETNAM CO., LTD.、Lite-On Electronics (Thailand) Co., Ltd.、LITE-ON POWER ELECTRONIC INDIA PRIVATE LIMITED",ISO 14064,216771.2600,"包含母公司與合併財報之部分子公司
光寶科技股份有限公司、光林智能科技股份有限公司、光寶電子(天津)有限公司、光寶網絡通訊(東莞)有限公司、光寶光電(常州)有限公司、光寶科技(常州)有限公司、光寶電子(東莞)有限公司、旭麗電子(東莞)有限公司、惠州市力信電子有限公司、光寶電子(廣州)有限公司、建興光電科技(北海)有限公司、敦揚(廣州)汽車電子有限公司、LITE-ON VIETNAM CO., LTD.、Lite-On Electronics (Thailand) Co., Ltd.、LITE-ON POWER ELECTRONIC INDIA PRIVATE LIMITED",ISO 14064,13332352.9300,"包含母公司與合併財報之部分子公司
光寶科技股份有限公司、光林智能科技股份有限公司、光寶電子(天津)有限公司、光寶網絡通訊(東莞)有限公司、光寶光電(常州)有限公司、光寶科技(常州)有限公司、光寶電子(東莞)有限公司、旭麗電子(東莞)有限公司、惠州市力信電子有限公司、光寶電子(廣州)有限公司、建興光電科技(北海)有限公司、敦揚(廣州)汽車電子有限公司、LITE-ON VIETNAM CO., LTD.、Lite-On Electronics (Thailand) Co., Ltd.、LITE-ON POWER ELECTRONIC INDIA PRIVATE LIMITED",ISO 14064,1.5300,百萬營收,"(一)企業對於因應氣候變遷或溫室氣體管理之策略
因氣候變遷與能源管理為光寶企業永續發展的重大議題與關鍵性重大風險項目之一，我們除持續進
行溫室氣體排放、空氣品質、水資源與廢棄物管控與分析，亦致力於溫室氣體的調適與減緩工作。
在氣候變遷減緩上，我們以SBT目標為減碳路徑的設定，持續進行內部能源使用的分析與管控，並
透過綠色設計、能源管理與創能、節能、轉能產品與解決方案，積極達到減少溫室氣體排放的目標
。在氣候變遷調適上，我們參照國際能源總署所公布的 2℃ 情景，並依據國際研究報告、產業趨
勢、企業內外部調查與公司決策與判斷，分析及鑑別出氣候變遷可能對企業營運產生的短、中、長
期風險項目，並針對可能的風險項目建構相對應的因應能力，降低氣候風險發生時可能造成的影響
程度。另針對溫室氣體排放全方位訂定政策，範圍包含再生能源使用、節能政策、綠色產品、智慧
節能技術等方向。
(二)企業溫室氣體排放量減量目標
光寶參考SBTi指南訂定之範疇一與範疇二溫室氣體排放減量目標，光寶SBT目標以2014為基準年，
每年減少溫室氣體排放強度，於2025年相對基準年溫室氣體排放強度降低39.3%。
(三)企業溫室氣體排放量減量之預算與計畫
溫室氣體排放量減量之預算與計畫包含綠色設計開發費用、節能計畫以及內部碳定價，光寶為發展
低碳產品，光寶融入3R原則進行產品綠色設計，開發無毒害、易組裝、易拆解及低能耗等環境友善
產品。為落實溫室氣體減量，光寶發展製程優化，並透過設備改造、採用高效率設備等減少能源使
用。光寶以內部碳定價的概念向各生產據點徵收以溫室氣體排放量減量為基礎，積極以內部規範使
各據點自主提升減碳與節能效益。
(四)企業產品或服務帶給客戶或消費者之減碳效果
光寶以生命週期思維(Life Cycle of Thinking)為基礎，並將3R (Reduce/ Reuse/ Recycle)
原則融入產品綠色設計，降低對環境的衝擊且有效控管環境關聯物質，並以開發無毒害、易組裝、
易拆解及延長產品壽命之環境友善產品。由原料取得、生產製造、配送運輸、產品使用至棄置回收
，減少產品在製造過程中所造成之溫室氣體排放量及廢棄物，降低產品對於環境的衝擊。
"
